hemodynamics fdo2 value,bgDO2,caSys_pCO2,cvSys_pCO2,cvSys_pO2,caSys_pO2,caSys_HCO3,cvSys_HCO3,caSys_O2sat,cvSys_O2sat,caSys_pH,cvSys_pH,caSys_BE
0.5421,1278.895,32.0538,41.2622,48.7174,168.1219,22.3939,23.753,99.3964,83.919,7.4621,7.3612,-1.2493
0.5429,1278.8977,32.055,41.2589,48.7179,168.1289,22.414,23.7691,99.4201,83.9422,7.4834,7.391,-1.2513
0.5437,1278.868,32.0482,41.2688,48.7089,168.1481,22.3851,23.7651,99.3912,83.9435,7.5054,7.3816,-1.2578
0.5445,1278.8884,32.0362,41.251,48.7144,168.1392,22.3925,23.7396,99.3863,83.9178,7.4654,7.387,-1.2854
0.5453,1279.0911,32.0559,41.2644,48.7348,168.6583,22.3645,23.7442,99.4118,83.9505,7.4748,7.3662,-1.2546
0.5461,1279.0784,32.0463,41.2728,48.7374,168.6668,22.3963,23.764,99.4096,83.9387,7.4712,7.3909,-1.2731
0.5469,1279.0945,32.0463,41.2655,48.7463,168.6879,22.3961,23.7657,99.389,83.9417,7.4829,7.3933,-1.2659
0.5477,1279.0691,32.0586,41.2848,48.7548,168.6662,22.4099,23.7379,99.3831,83.9323,7.4821,7.3963,-1.2575
0.5485,1279.0808,32.0487,41.2652,48.7487,168.6672,22.4194,23.7422,99.4016,83.9358,7.4681,7.3757,-1.2651
0.5492,1279.0796,32.0577,41.2699,48.7532,168.6615,22.3908,23.745,99.3936,83.9345,7.4667,7.3734,-1.2699
0.55,1279.0783,32.0361,41.2512,48.7485,168.6589,22.4003,23.7332,99.3914,83.9484,7.4535,7.3854,-1.2636
0.5508,1279.0539,32.0443,41.2555,48.7309,168.6672,22.3751,23.7322,99.3906,83.9313,7.462,7.3748,-1.2507
0.5516,1279.0742,32.0593,41.2475,48.73,168.6587,22.4203,23.7684,99.3996,83.9187,7.4745,7.3771,-1.273
0.5524,1279.0799,32.04,41.2637,48.7366,168.677,22.3756,23.7518,99.4024,83.939,7.4779,7.3945,-1.2561
0.5532,1279.0756,32.0378,41.2704,48.7482,168.6765,22.3796,23.7334,99.3986,83.9464,7.4655,7.385,-1.2537
0.554,1279.0759,32.0491,41.2751,48.7424,168.6457,22.3844,23.7604,99.4107,83.9503,7.4676,7.3662,-1.2626
0.5548,1279.084,32.0611,41.2679,48.76,168.6648,22.3952,23.739,99.3893,83.9428,7.4704,7.3798,-1.2592
0.5556,1279.7099,32.0601,41.2524,48.7955,170.4829,22.3941,23.7675,99.4174,83.9815,7.4907,7.3801,-1.2614
0.5564,1279.7131,32.0687,41.2387,48.7934,170.4931,22.406,23.75,99.4213,83.9765,7.4725,7.3681,-1.248
0.5572,1279.7208,32.0574,41.259,48.775,170.5152,22.3993,23.7547,99.4355,83.9706,7.4701,7.3841,-1.2569
0.5579,1279.7155,32.0401,41.257,48.7777,170.4979,22.4208,23.7516,99.4065,83.9738,7.4731,7.3775,-1.2724
0.5587,1279.7314,32.0485,41.2509,48.7894,170.4995,22.4026,23.7598,99.4128,83.973,7.481,7.3751,-1.2626
0.5595,1279.7258,32.0721,41.2574,48.7781,170.4893,22.3967,23.7325,99.4091,83.9769,7.4857,7.388,-1.2572
0.5603,1279.7327,32.0427,41.2462,48.7785,170.5062,22.4049,23.7526,99.4239,83.9806,7.4562,7.3843,-1.2601
0.5611,1279.7208,32.0519,41.2664,48.7816,170.4981,22.3859,23.742,99.4148,83.9654,7.4858,7.3944,-1.2539
0.5619,1279.7143,32.0507,41.2576,48.7747,170.48,22.3953,23.7444,99.4217,83.9761,7.4812,7.3741,-1.2549
0.5627,1279.7055,32.0422,41.27,48.7915,170.4999,22.4099,23.7445,99.4219,83.9725,7.4891,7.3827,-1.2407
0.5635,1279.7147,32.0586,41.2737,48.8055,170.4868,22.3953,23.7481,99.4168,83.9842,7.4681,7.3745,-1.2643
0.5643,1279.7277,32.0622,41.2624,48.7689,170.4953,22.3977,23.7473,99.4315,83.9557,7.4551,7.3818,-1.2497
0.5651,1279.7164,32.043,41.2519,48.7909,170.5053,22.3963,23.7649,99.4274,83.9735,7.4719,7.3702,-1.2776
0.5659,1279.7136,32.0565,41.2762,48.7732,170.499,22.4116,23.731,99.4154,83.9804,7.4644,7.3903,-1.2471
0.5666,1279.7231,32.0535,41.262,48.7932,170.4744,22.3899,23.7465,99.4239,83.9678,7.4772,7.3788,-1.2679
0.5674,1279.7246,32.0491,41.2621,48.7908,170.4802,22.4073,23.75,99.4146,83.9778,7.4562,7.3866,-1.2549
0.5682,1279.7131,32.039,41.2682,48.7788,170.4793,22.394,23.7531,99.4137,83.979,7.4675,7.3799,-1.2606
0.569,1279.6997,32.057,41.2603,48.7819,170.4933,22.3956,23.7346,99.4177,83.9631,7.4761,7.3794,-1.2593
0.5698,1279.7151,32.0401,41.2463,48.7749,170.4839,22.4013,23.7475,99.4203,83.9741,7.4693,7.3851,-1.2584
0.5706,1279.7178,32.0485,41.2591,48.7896,170.4873,22.4094,23.742,99.4123,83.9794,7.4656,7.3731,-1.2494
0.5714,1279.7188,32.0668,41.2458,48.7899,170.4982,22.3999,23.7624,99.425,83.9793,7.4596,7.3824,-1.2517
0.5722,1279.74,32.0597,41.2581,48.7904,170.5095,22.4116,23.7589,99.4046,83.9769,7.4719,7.3715,-1.2671
0.573,1279.7362,32.0509,41.2635,48.7655,170.4922,22.394,23.7646,99.4265,83.9652,7.4716,7.373,-1.2462
0.5738,1279.7192,32.0508,41.272,48.7873,170.5018,22.398,23.7516,99.4112,83.9618,7.4747,7.3798,-1.2626
0.5746,1279.7136,32.0461,41.2483,48.7783,170.4854,22.3889,23.7486,99.4523,83.9473,7.4696,7.3746,-1.2733
0.5753,1278.3869,32.0362,41.2465,48.6165,166.7055,22.4092,23.7548,99.3695,83.8775,7.4672,7.3887,-1.2479
0.5761,1278.3866,32.0633,41.2729,48.6356,166.7064,22.392,23.7641,99.3906,83.8637,7.4748,7.3802,-1.2483
0.5769,1278.3984,32.037,41.2703,48.6325,166.722,22.3959,23.7399,99.3944,83.8627,7.4641,7.3856,-1.264
0.5777,1278.3951,32.0685,41.2713,48.631,166.7121,22.3988,23.7469,99.386,83.8574,7.4848,7.3579,-1.239
0.5785,1278.3953,32.067,41.248,48.6241,166.6942,22.4046,23.7288,99.3868,83.8711,7.4689,7.3681,-1.2684
0.5793,1278.3825,32.0392,41.2841,48.622,166.7126,22.4027,23.7198,99.3748,83.8561,7.4738,7.3677,-1.2683
0.5801,1278.3959,32.0459,41.2627,48.6297,166.718,22.3919,23.7507,99.371,83.8622,7.4708,7.3627,-1.2738
0.5809,1278.4113,32.0487,41.2426,48.6268,166.7228,22.3944,23.7382,99.3615,83.8855,7.4681,7.3832,-1.2574
0.5817,1278.3864,32.0508,41.2641,48.6322,166.7072,22.398,23.7542,99.3789,83.8559,7.4865,7.3755,-1.2632
0.5825,1278.404,32.0359,41.2559,48.6363,166.7215,22.3961,23.7435,99.3843,83.8577,7.466,7.3753,-1.2755
0.5833,1278.3904,32.0541,41.2593,48.6323,166.7153,22.3819,23.7616,99.3797,83.8746,7.483,7.3843,-1.264
0.584,1278.4047,32.0543,41.2687,48.6209,166.7036,22.4087,23.7402,99.387,83.8528,7.4664,7.3947,-1.2597
0.5848,1278.3978,32.0599,41.2781,48.6286,166.7134,22.4191,23.7341,99.3696,83.8386,7.4804,7.3861,-1.2748
0.5856,1278.4042,32.0355,41.2573,48.6202,166.7185,22.4007,23.7777,99.3692,83.861,7.4623,7.3844,-1.2564
0.5864,1278.3913,32.0568,41.2554,48.6155,166.6951,22.3989,23.76,99.3777,83.8483,7.4648,7.388,-1.2719
0.5872,1278.3887,32.0508,41.2482,48.6229,166.7242,22.4045,23.7553,99.3924,83.8504,7.4751,7.3773,-1.2366
0.588,1278.3962,32.0516,41.2628,48.628,166.7274,22.3882,23.7417,99.3791,83.8619,7.4773,7.3941,-1.2572
0.5888,1278.3876,32.0836,41.2568,48.6345,166.6809,22.4081,23.7479,99.3787,83.8378,7.4797,7.3919,-1.2663
0.5896,1278.3784,32.0509,41.231,48.652,166.7082,22.3983,23.7322,99.3778,83.8629,7.4695,7.3971,-1.269
0.5904,1278.393,32.0348,41.2573,48.6467,166.7171,22.3893,23.7396,99.3564,83.8609,7.4656,7.3772,-1.2797
0.5912,1278.3896,32.0422,41.2535,48.6363,166.7074,22.4107,23.762,99.3847,83.847,7.4643,7.384,-1.2542
0.592,1278.3869,32.0575,41.2691,48.6293,166.717,22.3977,23.7414,99.3846,83.8613,7.4687,7.3837,-1.2688
0.5927,1278.3904,32.0612,41.241,48.6509,166.708,22.3985,23.7376,99.3752,83.8542,7.4687,7.3884,-1.2751
0.5935,1278.3937,32.0262,41.2644,48.6457,166.7273,22.4069,23.7541,99.3761,83.8556,7.4828,7.3865,-1.2666
0.5943,1278.3994,32.0316,41.2693,48.6339,166.7015,22.3926,23.738,99.3692,83.8553,7.46,7.392,-1.2481
0.5951,1278.8309,32.0419,41.2706,48.6663,168.0744,22.3994,23.739,99.3696,83.898,7.4654,7.3753,-1.27
0.5959,1278.8509,32.0629,41.2738,48.6815,168.0776,22.4007,23.7455,99.3795,83.8895,7.4499,7.384,-1.2811
0.5967,1278.8428,32.0275,41.2684,48.6616,168.0718,22.3966,23.7597,99.3896,83.8949,7.4538,7.3746,-1.2679
0.5975,1278.8296,32.0659,41.2596,48.6697,168.0979,22.38,23.7861,99.3856,83.8974,7.4661,7.3864,-1.279
0.5983,1278.8169,32.0658,41.2671,48.6662,168.0941,22.3965,23.7603,99.3809,83.8832,7.4675,7.3852,-1.2774
0.5991,1278.8415,32.0598,41.2653,48.6491,168.0786,22.3988,23.7555,99.4065,83.8627,7.4695,7.3779,-1.2588
0.5999,1278.8334,32.0408,41.2713,48.6608,168.0844,22.3958,23.7629,99.3974,83.8984,7.4683,7.3661,-1.2539
0.6007,1278.8389,32.0641,41.2613,48.6595,168.0742,22.3972,23.757,99.3743,83.8772,7.4774,7.386,-1.2576
0.6014,1278.8558,32.0761,41.255,48.6797,168.073,22.409,23.7395,99.4035,83.8907,7.4831,7.3759,-1.2688
0.6022,1278.857,32.0534,41.2552,48.6851,168.0587,22.4057,23.7243,99.3925,83.8991,7.4731,7.3685,-1.2492
0.603,1278.8447,32.0501,41.2644,48.6593,168.0897,22.3876,23.7538,99.3918,83.8772,7.4708,7.3727,-1.2603
0.6038,1278.8433,32.0458,41.2657,48.6554,168.0754,22.4015,23.7409,99.4001,83.8972,7.4803,7.3859,-1.2537
0.6046,1278.8203,32.0527,41.2654,48.6737,168.0917,22.4166,23.7414,99.4054,83.8762,7.4624,7.3624,-1.2474
0.6054,1278.8185,32.033,41.2471,48.684,168.0717,22.4026,23.751,99.3763,83.8966,7.4806,7.3935,-1.2635
0.6062,1278.8377,32.0524,41.2796,48.6713,168.0757,22.4064,23.7477,99.3971,83.8839,7.4817,7.3765,-1.2608
0.607,1278.8378,32.0737,41.2714,48.6631,168.088,22.376,23.7426,99.3865,83.8854,7.4519,7.3797,-1.2557
0.6078,1278.8379,32.0444,41.2513,48.67,168.0852,22.4158,23.7607,99.405,83.8751,7.4713,7.3771,-1.242
0.6086,1278.832,32.0567,41.2501,48.6698,168.0729,22.4133,23.7828,99.3927,83.9174,7.466,7.3854,-1.2611
0.6093,1278.8413,32.0483,41.2574,48.6635,168.0886,22.3808,23.7606,99.3931,83.8869,7.4679,7.3783,-1.2553
0.6101,1278.8484,32.0397,41.2599,48.6578,168.0517,22.3931,23.7444,99.3866,83.8935,7.4681,7.3524,-1.2703
0.6109,1278.8475,32.0706,41.255,48.6684,168.0912,22.4051,23.7485,99.3933,83.8656,7.4762,7.3917,-1.255
0.6117,1278.8474,32.0628,41.2696,48.6767,168.0881,22.3977,23.7547,99.4053,83.8979,7.4604,7.384,-1.2594
0.6125,1278.8264,32.0724,41.2743,48.6804,168.0722,22.388,23.7283,99.3769,83.8865,7.4596,7.3639,-1.2796
0.6133,1278.859,32.0617,41.2543,48.6593,168.0822,22.4112,23.7558,99.3901,83.894,7.4767,7.3642,-1.2713
0.6141,1278.8369,32.0513,41.2503,48.6796,168.0689,22.4035,23.7474,99.3838,83.8977,7.491,7.3889,-1.2572
0.6149,1278.835,32.0599,41.2555,48.652,168.083,22.3991,23.7664,99.3868,83.8867,7.4763,7.3619,-1.2542
0.6157,1278.8334,32.0543,41.258,48.664,168.0749,22.4059,23.7659,99.3914,83.8871,7.4771,7.3797,-1.2755
0.6165,1278.8326,32.0547,41.2554,48.6778,168.0801,22.3937,23.7655,99.3768,83.8881,7.4591,7.371,-1.2567
0.6173,1278.8483,32.0332,41.26,48.6589,168.0907,22.42,23.7536,99.3813,83.88,7.4439,7.3985,-1.2626
0.618,1278.8568,32.0569,41.2491,48.6799,168.0921,22.4136,23.7471,99.3743,83.8894,7.4606,7.3746,-1.2654
0.6188,1278.8423,32.0349,41.2453,48.6934,168.0995,22.3955,23.7514,99.4022,83.8893,7.4642,7.3853,-1.2599
0.6196,1278.8269,32.036,41.2712,48.658,168.0659,22.3881,23.7521,99.384,83.8971,7.459,7.3536,-1.2725
0.6204,1278.851,32.0429,41.2628,48.6747,168.0759,22.4035,23.7354,99.3914,83.8902,7.4775,7.3941,-1.2418
0.6212,1278.8506,32.0449,41.2741,48.685,168.0755,22.385,23.7402,99.4006,83.8886,7.4778,7.3866,-1.2617
0.622,1278.8375,32.051,41.2559,48.6718,168.0843,22.4217,23.7513,99.3951,83.8798,7.4711,7.3864,-1.2693
0.6228,1278.8399,32.0625,41.2591,48.6734,168.0776,22.3911,23.7507,99.3848,83.9032,7.4676,7.3801,-1.2661
0.6236,1278.8605,32.0463,41.248,48.6774,168.0897,22.4013,23.7573,99.3908,83.8861,7.4644,7.377,-1.2631
0.6244,1278.8476,32.0618,41.2501,48.6637,168.0727,22.3847,23.7542,99.3861,83.8909,7.4593,7.3809,-1.2513
0.6252,1281.3867,32.0423,41.2598,48.9319,175.7752,22.3954,23.7475,99.4618,84.0863,7.4566,7.3866,-1.2462
0.626,1281.3855,32.0381,41.2696,48.9367,175.74,22.3848,23.7597,99.4627,84.0713,7.4948,7.3671,-1.261
0.6267,1281.3833,32.0484,41.2742,48.9396,175.7522,22.4078,23.7541,99.4517,84.0828,7.4717,7.3845,-1.25
0.6275,1281.3788,32.0448,41.2635,48.9247,175.7538,22.3885,23.7552,99.4543,84.0614,7.4719,7.3834,-1.2693
0.6283,1281.3859,32.0523,41.2688,48.945,175.7377,22.3868,23.7559,99.4732,84.0761,7.4655,7.3914,-1.2466
0.6291,1281.3775,32.0796,41.2475,48.9298,175.7546,22.4131,23.75,99.4559,84.0835,7.4592,7.3964,-1.2507
0.6299,1281.3842,32.053,41.2909,48.9245,175.7742,22.3988,23.7479,99.4632,84.0965,7.4654,7.371,-1.2618
0.6307,1281.438,32.0582,41.2523,48.9398,175.9927,22.3841,23.7381,99.4813,84.1057,7.4702,7.3794,-1.2576
0.6315,1281.4685,32.0556,41.288,48.9437,175.9921,22.389,23.7624,99.4674,84.0841,7.4772,7.3827,-1.2601
0.6323,1281.4457,32.0436,41.2803,48.9423,175.98,22.4014,23.7469,99.4676,84.0969,7.4733,7.371,-1.2752
0.6331,1281.4568,32.0412,41.2658,48.9339,175.9846,22.3932,23.7549,99.4514,84.0951,7.4528,7.3845,-1.2455
0.6339,1281.4812,32.0717,41.2662,48.9415,175.9938,22.41,23.7445,99.4619,84.0905,7.4657,7.3785,-1.2579
0.6347,1281.4593,32.0501,41.2772,48.9479,176.0033,22.4048,23.754,99.4633,84.0795,7.4746,7.3744,-1.2712
0.6354,1281.4663,32.0293,41.2748,48.944,175.9933,22.3994,23.7359,99.476,84.0996,7.4847,7.3802,-1.2719
0.6362,1281.4474,32.0628,41.269,48.938,175.9875,22.4121,23.7521,99.4794,84.1077,7.4644,7.3839,-1.265
0.637,1281.4597,32.052,41.2839,48.9515,175.9908,22.4024,23.7348,99.4562,84.0901,7.4709,7.3792,-1.2656
0.6378,1281.4626,32.0566,41.2574,48.9288,175.989,22.415,23.746,99.481,84.0913,7.4957,7.3782,-1.2625
0.6386,1281.4615,32.0496,41.2774,48.951,175.9822,22.3936,23.7452,99.4597,84.0799,7.4803,7.3816,-1.2632
0.6394,1281.4553,32.0488,41.2705,48.946,175.9831,22.3886,23.7612,99.4775,84.0945,7.4546,7.3755,-1.2595
0.6402,1281.4364,32.0377,41.2623,48.9372,175.9913,22.3776,23.7306,99.4553,84.0966,7.4781,7.3845,-1.256
0.641,1281.4638,32.0478,41.2653,48.9583,175.9913,22.4114,23.757,99.4688,84.0859,7.4649,7.3846,-1.2591
0.6418,1281.454,32.0394,41.2498,48.948,175.993,22.4228,23.7581,99.481,84.0956,7.46,7.3852,-1.2533
0.6426,1281.4734,32.0466,41.2766,48.9341,175.9867,22.4178,23.7292,99.4638,84.0861,7.4745,7.3528,-1.2554
0.6434,1281.459,32.0607,41.2649,48.9499,175.9903,22.4043,23.751,99.4744,84.1015,7.4765,7.3831,-1.2694
0.6441,1281.47,32.0422,41.2661,48.9378,175.993,22.3953,23.7584,99.4679,84.0782,7.4698,7.3794,-1.2477
0.6449,1281.46,32.0596,41.2606,48.9467,175.9957,22.4103,23.7552,99.4879,84.0832,7.4598,7.388,-1.2692
0.6457,1281.4632,32.0636,41.2556,48.9412,175.9767,22.4002,23.743,99.4852,84.0872,7.4745,7.3743,-1.2751
0.6465,1281.4672,32.0323,41.271,48.9348,175.9915,22.393,23.7464,99.4779,84.0925,7.4776,7.3752,-1.2514
0.6473,1281.4564,32.0509,41.2748,48.9237,175.9973,22.3965,23.7457,99.4725,84.0885,7.4726,7.3606,-1.2516
0.6481,1281.4465,32.0464,41.2616,48.9339,175.9936,22.3988,23.7603,99.4864,84.0862,7.4738,7.3736,-1.2556
0.6489,1281.4628,32.0528,41.2686,48.9404,175.9844,22.3929,23.7645,99.4806,84.0895,7.4669,7.3941,-1.253
0.6497,1281.4615,32.0324,41.2715,48.926,175.977,22.4101,23.7486,99.4783,84.0909,7.4645,7.3914,-1.2628
0.6505,1281.453,32.06,41.2808,48.9307,175.9842,22.4024,23.7499,99.4645,84.0933,7.4421,7.3844,-1.2668
0.6513,1281.4707,32.0488,41.2499,48.9483,175.9979,22.4021,23.7498,99.4746,84.0913,7.469,7.3803,-1.2466
0.6521,1281.4527,32.0519,41.2651,48.9372,175.9933,22.3988,23.7294,99.4678,84.0881,7.4609,7.3795,-1.2686
0.6528,1281.4616,32.0533,41.2715,48.9301,176.0061,22.4141,23.7515,99.4702,84.119,7.4742,7.3703,-1.2627
0.6536,1281.4719,32.0539,41.2569,48.9302,175.9949,22.3995,23.7519,99.4749,84.0798,7.4659,7.384,-1.2784
0.6544,1281.4521,32.0441,41.2675,48.9379,175.9926,22.3963,23.7372,99.4653,84.0971,7.4709,7.3907,-1.2477
0.6552,1284.1417,32.0382,41.2615,49.2223,184.4352,22.4148,23.7482,99.5575,84.3162,7.4948,7.3591,-1.2658
0.656,1284.1379,32.0616,41.2689,49.2206,184.4287,22.4009,23.7253,99.5321,84.3071,7.4751,7.3783,-1.265
0.6568,1284.1658,32.0573,41.2623,49.2153,184.4248,22.4017,23.7684,99.5344,84.3006,7.4713,7.3783,-1.2582
0.6576,1284.1536,32.0647,41.2659,49.2138,184.436,22.3982,23.7246,99.5405,84.3005,7.4714,7.3655,-1.2594
0.6584,1284.1452,32.0678,41.2797,49.2307,184.4505,22.4007,23.7464,99.5599,84.2999,7.4664,7.3618,-1.2836
0.6592,1284.1449,32.0293,41.2812,49.2127,184.4255,22.389,23.747,99.5304,84.3296,7.4738,7.4019,-1.2704
0.66,1284.1281,32.0464,41.2822,49.2118,184.4412,22.4018,23.7646,99.5472,84.3034,7.4801,7.3803,-1.2583
0.6608,1284.1929,32.0547,41.2641,49.2391,184.5246,22.417,23.7527,99.5411,84.317,7.4692,7.3871,-1.2491
0.6615,1284.1693,32.0525,41.2729,49.2188,184.5378,22.3931,23.7493,99.5371,84.316,7.458,7.3844,-1.2585
0.6623,1284.1705,32.0573,41.2768,49.2267,184.5315,22.3938,23.7429,99.5474,84.3009,7.4693,7.3658,-1.2633
0.6631,1284.1538,32.0488,41.2694,49.2233,184.5181,22.4001,23.7618,99.5467,84.3011,7.465,7.373,-1.2811
0.6639,1284.1739,32.0537,41.27,49.2159,184.5204,22.3826,23.7344,99.5314,84.3161,7.4569,7.3908,-1.2602
0.6647,1284.1795,32.0465,41.2902,49.2247,184.5151,22.3899,23.7556,99.5377,84.3033,7.4548,7.3748,-1.2525
0.6655,1284.1796,32.0448,41.2795,49.2186,184.5231,22.4123,23.7525,99.542,84.3036,7.4563,7.3748,-1.2796
0.6663,1284.165,32.0433,41.2844,49.2148,184.5253,22.4028,23.7676,99.5346,84.2996,7.4677,7.3827,-1.277
0.6671,1284.1678,32.0496,41.2813,49.2163,184.5172,22.3868,23.7463,99.543,84.3136,7.4625,7.3771,-1.2475
0.6679,1284.1673,32.0567,41.2849,49.2153,184.5167,22.381,23.7507,99.5403,84.3011,7.4839,7.38,-1.2446
0.6687,1284.1768,32.0465,41.2677,49.2313,184.5142,22.3887,23.7336,99.534,84.3093,7.4748,7.3859,-1.265
0.6694,1284.1816,32.0425,41.2741,49.2137,184.5308,22.4023,23.733,99.5409,84.3011,7.4826,7.3707,-1.2626
0.6702,1284.1886,32.0479,41.2721,49.2079,184.5871,22.4027,23.738,99.5444,84.307,7.4785,7.371,-1.2608
0.671,1284.1959,32.0494,41.2605,49.2208,184.6057,22.4005,23.7573,99.5349,84.315,7.4656,7.3742,-1.2569
0.6718,1284.1889,32.0515,41.2657,49.2373,184.5824,22.3971,23.7444,99.5394,84.3032,7.4763,7.39,-1.2547
0.6726,1284.1996,32.0464,41.2642,49.2333,184.5971,22.4123,23.7423,99.5411,84.3092,7.4564,7.3764,-1.2512
0.6734,1284.1875,32.0507,41.2788,49.2369,184.5931,22.4145,23.745,99.5371,84.3122,7.4569,7.3891,-1.2384
0.6742,1284.1916,32.0523,41.2354,49.234,184.5923,22.4053,23.7485,99.539,84.31,7.4719,7.3895,-1.2436
0.675,1284.1964,32.0557,41.2552,49.2248,184.5892,22.3986,23.7576,99.5323,84.3254,7.4712,7.3918,-1.2582
0.6758,1286.2133,32.0508,41.2705,49.4446,191.3609,22.391,23.748,99.5845,84.4767,7.4834,7.3775,-1.2595
0.6766,1286.2195,32.0339,41.2799,49.437,191.3392,22.4025,23.7557,99.5739,84.4579,7.4652,7.3894,-1.2638
0.6774,1286.1938,32.0668,41.2778,49.4408,191.3585,22.3851,23.7342,99.5723,84.464,7.473,7.3795,-1.2698
0.6781,1286.2028,32.0543,41.2792,49.4297,191.3502,22.4174,23.7628,99.569,84.4789,7.4786,7.3701,-1.2382
0.6789,1286.2129,32.0399,41.2722,49.4318,191.3581,22.3993,23.765,99.5839,84.4973,7.4597,7.3791,-1.2489
0.6797,1286.2034,32.0418,41.2773,49.4397,191.3667,22.3884,23.7488,99.5738,84.4687,7.4718,7.3727,-1.2596
0.6805,1286.2263,32.0449,41.2925,49.4286,191.3438,22.3907,23.7416,99.5767,84.4748,7.477,7.3817,-1.2556
0.6813,1286.207,32.0316,41.2733,49.4388,191.354,22.409,23.7449,99.5812,84.476,7.4698,7.3892,-1.2506
0.6821,1286.2236,32.0562,41.2817,49.4444,191.3428,22.4091,23.7772,99.5593,84.4644,7.4731,7.3906,-1.252
0.6829,1286.1949,32.0523,41.3,49.4345,191.3548,22.4043,23.7631,99.5939,84.456,7.4897,7.3714,-1.2715
0.6837,1286.2274,32.044,41.3094,49.4265,191.3592,22.3962,23.7643,99.5943,84.478,7.4565,7.3949,-1.2554
0.6845,1286.2222,32.0555,41.2572,49.4456,191.3495,22.3992,23.7373,99.5781,84.4708,7.4663,7.3806,-1.2458
0.6853,1286.2186,32.0554,41.2946,49.4521,191.3422,22.4009,23.7461,99.5785,84.4739,7.4698,7.3798,-1.2382
0.6861,1286.2065,32.0547,41.2671,49.4352,191.3436,22.4012,23.7567,99.5952,84.4727,7.4867,7.3795,-1.2604
0.6868,1286.2061,32.0459,41.273,49.4292,191.3466,22.3896,23.7725,99.593,84.4694,7.4537,7.3889,-1.2598
0.6876,1286.2065,32.053,41.2716,49.4412,191.3361,22.4038,23.758,99.5844,84.4767,7.4775,7.3746,-1.2518
0.6884,1286.2119,32.0684,41.2942,49.4405,191.3665,22.3799,23.7352,99.586,84.4625,7.4881,7.3756,-1.258
0.6892,1286.2094,32.049,41.2881,49.4352,191.3568,22.3965,23.7551,99.5796,84.4751,7.4646,7.3846,-1.2566
0.69,1286.2161,32.0629,41.2755,49.4389,191.3602,22.4126,23.752,99.5929,84.4833,7.4849,7.3717,-1.2609
0.6908,1286.1919,32.0585,41.28,49.4518,191.3607,22.3985,23.7343,99.5633,84.4693,7.4627,7.3874,-1.2452
0.6916,1286.2203,32.0594,41.2828,49.4495,191.3533,22.3773,23.7415,99.584,84.4486,7.4644,7.3967,-1.2502
0.6924,1286.2005,32.047,41.2785,49.4486,191.3621,22.4087,23.7443,99.5704,84.4718,7.4659,7.3977,-1.2536
0.6932,1286.2011,32.0299,41.281,49.4434,191.3326,22.3988,23.7598,99.5678,84.4566,7.4717,7.3832,-1.2596
0.694,1286.2225,32.0511,41.2605,49.4635,191.356,22.3746,23.7495,99.5965,84.4818,7.4674,7.3783,-1.263
0.6948,1286.2077,32.0458,41.2805,49.4343,191.3361,22.391,23.7466,99.566,84.4688,7.4856,7.399,-1.2633
0.6955,1286.2176,32.0305,41.2757,49.4334,191.3441,22.3792,23.7434,99.6005,84.466,7.4617,7.3845,-1.26
0.6963,1286.2132,32.0459,41.2841,49.4405,191.3631,22.3961,23.7426,99.5841,84.4708,7.4867,7.3705,-1.2594
0.6971,1286.1984,32.054,41.2892,49.4429,191.3496,22.3849,23.7615,99.5615,84.4763,7.4658,7.3595,-1.27
0.6979,1286.2101,32.0457,41.2795,49.4322,191.3429,22.4031,23.7602,99.5765,84.4553,7.4798,7.3949,-1.2764
0.6987,1286.1938,32.0407,41.2842,49.443,191.3458,22.4139,23.7453,99.5866,84.469,7.4732,7.3905,-1.2579
0.6995,1286.2011,32.0679,41.2738,49.437,191.3492,22.3977,23.7425,99.5739,84.4608,7.4853,7.3754,-1.2685
0.7003,1286.2234,32.0618,41.2699,49.4355,191.3713,22.3944,23.7547,99.5802,84.461,7.4915,7.3829,-1.2536
0.7011,1286.2341,32.038,41.2818,49.446,191.3749,22.4108,23.7507,99.5853,84.4856,7.4703,7.3835,-1.2688
0.7019,1286.2255,32.0529,41.2772,49.4459,191.3877,22.3945,23.7363,99.5879,84.4792,7.4736,7.3848,-1.2639
0.7027,1286.2149,32.0497,41.2844,49.4522,191.3619,22.4081,23.7325,99.5824,84.4671,7.487,7.3886,-1.2678
0.7035,1286.2453,32.0615,41.3007,49.446,191.3899,22.4177,23.7531,99.5653,84.4535,7.4831,7.3721,-1.2577
0.7042,1286.2306,32.0409,41.2674,49.433,191.3643,22.4083,23.7453,99.5833,84.4832,7.4719,7.3784,-1.2443
0.705,1287.042,32.0596,41.2923,49.5156,194.1499,22.4082,23.7397,99.6062,84.5298,7.4815,7.3825,-1.2673
0.7058,1287.0436,32.0549,41.2755,49.5204,194.159,22.3995,23.7677,99.5839,84.5433,7.4604,7.3998,-1.2795
0.7066,1287.048,32.0617,41.2716,49.527,194.1558,22.394,23.7499,99.5995,84.5244,7.479,7.3956,-1.2804
0.7074,1287.0406,32.045,41.3021,49.5299,194.1507,22.3957,23.7507,99.5979,84.5428,7.4517,7.3992,-1.2473
0.7082,1287.0172,32.0648,41.2749,49.5254,194.147,22.3866,23.7395,99.6116,84.5362,7.4709,7.3774,-1.2757
