hemodynamics mvo2 value,caSys_pCO2,cvSys_pCO2,caSys_HCO3,cvSys_HCO3,caSys_BE,bgDO2,caSys_pH,cvSys_pH,cvSys_pO2,caSys_pO2,caSys_O2sat,cvSys_O2sat
994.0941,142.6872,178.5437,38.9921,44.3451,7.7373,1128.6788,7.055,7.0132,12.237,57.7101,89.2932,9.9743
995.4955,142.7079,178.5468,38.9974,44.346,7.7244,1128.6774,7.0687,7.0083,12.2336,57.7301,89.3102,9.9668
996.8969,142.7142,178.5377,38.9859,44.3489,7.7457,1128.6807,7.0757,7.0235,12.2392,57.7341,89.2904,9.9983
998.2983,142.7403,178.6043,38.999,44.3795,7.7664,1128.2893,7.0558,7.0216,12.2233,57.6697,89.2609,9.9132
999.6997,142.7597,178.5902,39.0094,44.3446,7.7409,1128.2877,7.0541,7.0192,12.2263,57.6802,89.2735,9.934
1001.1011,142.8148,178.6557,39.0036,44.3576,7.7585,1127.9235,7.0627,7.0168,12.2052,57.607,89.2505,9.8926
1002.5025,142.8161,178.6741,39.0047,44.3634,7.7516,1127.9103,7.0562,7.0084,12.1921,57.6107,89.2299,9.888
1003.9039,142.8157,178.6417,38.9995,44.3749,7.7343,1127.9053,7.0414,7.0035,12.1905,57.6183,89.2509,9.8717
1005.3053,142.8445,178.719,39.0326,44.3696,7.7345,1127.6017,7.0519,7.027,12.1636,57.574,89.2203,9.8346
1006.7067,142.8733,178.7209,39.0181,44.3825,7.7641,1127.6043,7.0649,7.0065,12.1556,57.5688,89.1941,9.8359
1008.1081,142.937,178.8174,39.0307,44.379,7.7736,1126.9769,7.0532,7.0239,12.1107,57.4818,89.1573,9.7456
1009.5095,143.5146,179.5137,39.1299,44.5014,7.8519,1122.9205,7.0708,7.0168,11.7999,56.8636,88.8706,9.173
1010.9109,143.8931,179.9479,39.1768,44.5683,7.9051,1120.4471,7.0656,7.0265,11.6161,56.4807,88.6472,8.839
1012.3123,143.9876,180.0387,39.1771,44.5835,7.8919,1119.8157,7.0467,7.0023,11.5575,56.3812,88.5998,8.7381
1013.7137,145.9372,182.3825,39.4817,44.9253,8.1269,1106.1171,7.0666,7.0201,10.5394,54.3241,87.5418,6.8425
1015.1151,146.8713,183.5062,39.6113,45.0846,8.2476,1099.5762,7.0372,7.0037,10.0151,53.3519,87.0395,5.9285
1016.5165,147.0529,183.7143,39.6576,45.1117,8.2695,1098.2995,7.061,7.037,9.9382,53.1717,86.955,5.7684
1017.9179,147.0995,183.7718,39.6652,45.1258,8.2838,1097.9987,7.0476,7.0099,9.9209,53.136,86.9349,5.7298
1019.3193,147.1312,183.8199,39.6679,45.1123,8.2805,1097.6989,7.0511,7.0019,9.9065,53.0569,86.8893,5.6858
1020.7207,147.1748,183.8621,39.6591,45.1363,8.2952,1097.3751,7.0443,7.007,9.8635,53.0444,86.8719,5.6217
1022.1221,147.2047,183.8553,39.6796,45.1398,8.2784,1097.404,7.0602,7.0056,9.8606,53.0266,86.8855,5.6189
1023.5235,147.1682,183.8635,39.6799,45.1547,8.2733,1097.3913,7.052,7.0138,9.8559,53.0461,86.8683,5.6224
1024.9249,147.1149,183.8241,39.6372,45.1418,8.2995,1097.4329,7.0465,7.0061,9.8466,53.0236,86.8568,5.6408
1026.3263,147.0098,183.6814,39.6497,45.105,8.2825,1097.439,7.0489,6.9937,9.855,53.0447,86.867,5.6426
1027.7277,146.5893,183.2123,39.5839,45.0369,8.2094,1097.5854,7.054,7.0058,9.8587,53.0774,86.9106,5.6435
1029.1291,146.4333,183.0863,39.5504,45.0187,8.2048,1097.6538,7.0493,6.998,9.8539,53.0785,86.9232,5.6533
1030.5305,146.4549,183.0834,39.5632,45.0186,8.1999,1097.6407,7.0657,7.023,9.8675,53.0734,86.9282,5.6426
1031.9319,146.4311,183.0611,39.5553,45.0307,8.2088,1097.6528,7.0386,7.0172,9.8722,53.0818,86.9144,5.6219
1033.3333,146.3923,183.0177,39.5348,45.0126,8.2017,1097.6522,7.0538,7.0019,9.8697,53.072,86.8945,5.6291
1034.7347,146.382,182.9985,39.5365,45.0258,8.1793,1097.6732,7.046,7.017,9.8536,53.0773,86.8999,5.6309
1036.1361,146.3809,183.0157,39.5254,45.0135,8.1877,1097.6764,7.0516,7.0114,9.8487,53.0642,86.886,5.6186
1037.5375,146.3538,182.9941,39.5533,45.038,8.1749,1097.6933,7.0532,6.9949,9.8542,53.0755,86.9134,5.6429
1038.9389,146.3544,182.9701,39.546,45.0166,8.1944,1097.6873,7.0456,7.0016,9.8593,53.0831,86.8918,5.6468
1040.3403,146.3539,182.9851,39.5484,45.0215,8.1922,1097.6791,7.0551,6.9961,9.8536,53.0849,86.9286,5.6412
1041.7417,146.3584,183.0086,39.5403,45.01,8.2073,1097.6852,7.0498,7.0211,9.8529,53.0975,86.9061,5.6301
1043.1431,146.3619,182.983,39.5327,45.0124,8.1953,1097.6682,7.0402,7.0265,9.8475,53.0716,86.8906,5.6365
1044.5445,146.3546,182.9995,39.5391,45.0082,8.199,1097.6829,7.0612,7.0089,9.8536,53.0708,86.9138,5.6192
1045.9459,146.3446,182.9795,39.5407,45.021,8.1822,1097.6718,7.0606,7.0198,9.8682,53.078,86.9083,5.6142
1047.3473,146.3377,182.984,39.5575,45.023,8.1959,1097.6859,7.0489,7.0122,9.879,53.0679,86.8943,5.6293
1048.7487,146.3418,182.9961,39.536,45.0155,8.1993,1097.6841,7.0512,7.0132,9.8671,53.0666,86.9114,5.6153
1050.1502,146.3558,182.9818,39.5533,45.0149,8.2049,1097.6765,7.0279,7.0243,9.8457,53.0793,86.9219,5.6443
1051.5516,146.3354,182.9996,39.5359,45.0243,8.1968,1097.6631,7.0456,7.0197,9.8618,53.0794,86.921,5.6286
1052.953,146.3468,182.9956,39.5664,45.0099,8.1918,1097.674,7.0565,7.0115,9.8599,53.0743,86.911,5.6328
1054.3544,146.3651,182.9739,39.5478,45.0238,8.1861,1097.6716,7.0326,7.0129,9.8398,53.0774,86.9227,5.623
1055.7558,146.3582,183.0017,39.5539,45.009,8.1864,1097.6779,7.0282,7.0182,9.8575,53.0727,86.9257,5.6275
1057.1572,146.3541,182.9784,39.5445,45.008,8.1964,1097.6702,7.0565,7.0017,9.8608,53.0738,86.9113,5.6335
1058.5586,146.3384,182.9943,39.5399,45.0017,8.1911,1097.6751,7.0492,7.0144,9.8692,53.0776,86.9013,5.6378
1059.96,146.3331,182.9895,39.5379,45.0048,8.1917,1097.6921,7.0358,7.0009,9.8689,53.0653,86.8979,5.6267
1061.3614,146.3309,182.9755,39.5417,45.001,8.1963,1097.6857,7.0642,7.0128,9.8704,53.0772,86.9154,5.6356
1062.7628,146.3447,182.985,39.5323,45.0263,8.193,1097.6777,7.0578,7.0008,9.8644,53.0964,86.9165,5.6269
1064.1642,146.3479,182.9815,39.5242,45.0028,8.1942,1097.6903,7.0409,7.0258,9.8475,53.11,86.907,5.6308
1065.5656,146.3602,182.9937,39.5488,45.0045,8.1877,1097.6727,7.0517,7.0061,9.8664,53.0744,86.9151,5.639
1066.967,146.3468,182.993,39.5394,45.0027,8.2133,1097.662,7.0596,7.0199,9.8588,53.0702,86.8995,5.644
1068.3684,146.356,182.9865,39.5087,45.0125,8.1781,1097.6771,7.047,6.9962,9.8472,53.0731,86.9009,5.634
1069.7698,146.3612,182.9916,39.5524,45.02,8.1909,1097.6883,7.0313,7.0142,9.8719,53.0842,86.9039,5.6234
1071.1712,146.3499,182.9963,39.5387,45.0026,8.1709,1097.6685,7.0435,7.0078,9.8657,53.0912,86.9136,5.603
1072.5726,146.3505,182.9751,39.5398,44.9927,8.1803,1097.691,7.0363,7.0144,9.8643,53.0718,86.9064,5.6352
1073.974,146.3362,182.9875,39.5578,45.0121,8.1911,1097.6737,7.0722,7.0127,9.8611,53.073,86.916,5.6158
1075.3754,146.337,182.9883,39.5319,45.0226,8.1785,1097.6835,7.0685,7.014,9.8561,53.0739,86.906,5.6495
1076.7768,146.349,182.995,39.523,45.0209,8.1817,1097.67,7.066,7.0136,9.8353,53.076,86.9082,5.6157
1078.1782,146.3596,182.9999,39.5245,45.0064,8.1773,1097.6898,7.047,7.0189,9.8771,53.0918,86.9183,5.6266
1079.5796,146.3287,183.002,39.5469,45.0136,8.1901,1097.6717,7.0593,7.0081,9.8752,53.0921,86.9038,5.6209
1080.981,146.3613,182.9836,39.5396,45.0011,8.201,1097.6833,7.0427,7.0083,9.8489,53.1026,86.8813,5.6454
1082.3824,146.3473,182.982,39.538,44.9963,8.1866,1097.6733,7.0434,7.0086,9.8629,53.0826,86.9126,5.6254
1083.7838,146.3461,182.9978,39.5426,45.0196,8.202,1097.7036,7.0306,7.0186,9.8716,53.087,86.9357,5.6302
1085.1852,146.3414,182.999,39.539,45.006,8.1878,1097.692,7.0634,6.9943,9.863,53.099,86.8956,5.6223
1086.5866,146.3693,182.9742,39.5261,45.008,8.1971,1097.6646,7.0468,7.0232,9.8686,53.0852,86.9057,5.6271
1087.988,146.3464,182.9889,39.5318,45.0071,8.1918,1097.6913,7.0652,7.0117,9.859,53.0831,86.9063,5.6237
1089.3894,146.3488,182.9744,39.545,45.0297,8.1743,1097.6702,7.0516,7.0273,9.8656,53.0721,86.9118,5.6482
1090.7908,146.355,182.9756,39.5591,45.0162,8.1772,1097.6794,7.0413,6.9975,9.8823,53.0893,86.908,5.6147
1092.1922,146.3451,182.9906,39.5795,45.0122,8.2045,1097.6708,7.0378,7.0096,9.8371,53.0839,86.9166,5.6392
1093.5936,146.3478,182.9866,39.5278,44.9921,8.1961,1097.6836,7.0617,7.0122,9.8532,53.0819,86.9189,5.6452
1094.995,146.3621,182.9674,39.5366,45.007,8.188,1097.6914,7.0701,7.0153,9.8629,53.0964,86.9389,5.6323
1096.3964,146.3669,182.9742,39.5556,45.0171,8.1619,1097.6656,7.0468,6.9961,9.8628,53.0859,86.9075,5.6435
1097.7978,146.3505,182.9941,39.5211,45.005,8.1781,1097.6717,7.0566,7.0221,9.8616,53.0858,86.9118,5.6363
1099.1992,146.3285,183.0007,39.5273,45.0045,8.1868,1097.6613,7.0425,7.0044,9.8609,53.0912,86.9171,5.6456
1100.6006,146.3484,182.9927,39.5307,45.0024,8.197,1097.6863,7.0551,7.0277,9.8601,53.0816,86.9228,5.6322
1102.002,146.3515,182.9931,39.515,45.0112,8.1731,1097.7015,7.0609,7.0115,9.8691,53.0757,86.9055,5.637
1103.4034,146.3427,182.9902,39.5541,45.0029,8.1848,1097.6686,7.0546,7.0175,9.8695,53.0663,86.9187,5.6345
1104.8048,146.3519,183.0038,39.5513,45.0057,8.198,1097.6876,7.043,7.0002,9.8731,53.1073,86.9144,5.6175
1106.2062,146.3294,182.9953,39.5402,44.9989,8.1908,1097.6801,7.0411,7.0117,9.8803,53.0811,86.9174,5.6486
1107.6076,146.3399,183.0,39.5379,44.9988,8.1762,1097.677,7.0547,7.0114,9.8664,53.0692,86.9287,5.6357
1109.009,146.3472,182.987,39.5322,45.0105,8.186,1097.6968,7.0529,7.0047,9.8539,53.0713,86.915,5.6323
1110.4104,146.3574,182.9897,39.5306,45.0159,8.1974,1097.6979,7.0306,7.015,9.8653,53.0973,86.9222,5.6278
1111.8118,146.3427,182.9966,39.5298,45.0093,8.2096,1097.6879,7.0482,7.0192,9.8603,53.0788,86.9059,5.6375
1113.2132,146.3299,182.9771,39.5439,44.9991,8.1838,1097.6778,7.0396,7.0243,9.8447,53.0796,86.9132,5.6056
1114.6146,146.3346,182.9873,39.5167,45.022,8.2079,1097.6669,7.0658,7.0024,9.8662,53.0703,86.908,5.617
1116.016,146.3439,182.9895,39.5321,45.0091,8.1858,1097.6928,7.0535,6.9863,9.8511,53.0805,86.9068,5.6237
1117.4174,146.3323,183.0018,39.5166,45.0018,8.1788,1097.696,7.0406,7.0068,9.8588,53.0704,86.9111,5.6158
1118.8188,146.3389,183.0111,39.5453,45.0068,8.1927,1097.6934,7.041,7.0172,9.8652,53.077,86.9056,5.6262
1120.2202,146.3509,182.9997,39.5334,44.9937,8.1987,1097.6728,7.0607,7.0167,9.8753,53.0803,86.9042,5.6205
1121.6216,146.3553,182.9888,39.5367,45.0192,8.1777,1097.6747,7.0416,7.0349,9.8592,53.0841,86.9085,5.6425
1123.023,146.3488,183.0057,39.529,45.0056,8.1997,1097.6875,7.0487,7.002,9.8501,53.0757,86.8979,5.6442
1124.4244,146.3673,182.9809,39.5318,45.0148,8.1997,1097.6939,7.0515,7.0171,9.8734,53.0661,86.9212,5.6315
1125.8258,146.3557,182.9865,39.529,45.0126,8.1952,1097.6873,7.0618,6.9966,9.8604,53.0814,86.9078,5.6296
1127.2272,146.3551,182.9837,39.5359,45.0153,8.188,1097.6807,7.0591,7.0281,9.8525,53.0848,86.9135,5.6236
1128.6286,146.3628,182.9782,39.546,45.0278,8.1978,1097.6703,7.0359,7.0209,9.8511,53.0845,86.9084,5.6409
1130.03,146.3558,182.9997,39.551,45.0159,8.2009,1097.6621,7.0496,7.0078,9.8483,53.0867,86.91,5.6333
1131.4314,146.3461,183.004,39.5407,45.0233,8.1844,1097.6946,7.0422,7.013,9.856,53.077,86.9018,5.6168
1132.8328,146.346,182.9894,39.5509,45.0057,8.1845,1097.6844,7.0347,7.0166,9.8618,53.0766,86.9042,5.6312
1134.2342,146.3431,182.9844,39.5274,45.0318,8.1992,1097.6866,7.027,7.0109,9.8448,53.0835,86.9143,5.6238
1135.6356,146.3499,182.9914,39.5408,45.0172,8.193,1097.6773,7.0554,7.0277,9.849,53.0712,86.8991,5.6331
1137.037,146.3365,182.9832,39.5314,45.0074,8.1797,1097.6726,7.0528,6.9938,9.8611,53.0849,86.9158,5.6468
1138.4384,146.3546,183.0175,39.5614,45.0152,8.1964,1097.6913,7.0555,7.0215,9.8652,53.0916,86.9178,5.6421
1139.8398,146.3629,182.9881,39.5262,45.0073,8.193,1097.6749,7.0472,7.013,9.8714,53.0756,86.8989,5.6462
1141.2412,146.3482,182.9971,39.5264,45.0082,8.1933,1097.6854,7.0651,7.0133,9.8532,53.0736,86.9103,5.6275
1142.6426,146.3544,182.9905,39.5372,45.0123,8.1872,1097.6694,7.0557,7.0097,9.8402,53.0758,86.9066,5.6356
1144.044,146.3544,182.98,39.5301,45.014,8.2075,1097.6735,7.0633,7.0042,9.8766,53.0745,86.9139,5.6236
1145.4454,146.3538,182.9839,39.5389,45.0142,8.1828,1097.6822,7.0519,7.024,9.8652,53.0922,86.9114,5.6261
1146.8468,146.3407,182.9893,39.5301,45.0165,8.1886,1097.6761,7.0567,7.0142,9.8567,53.0781,86.8947,5.6291
1148.2482,146.3442,182.9772,39.5491,44.9929,8.196,1097.6872,7.0373,7.0142,9.8618,53.0661,86.9148,5.6209
1149.6496,146.3464,182.9928,39.523,45.0032,8.1847,1097.6799,7.0534,7.009,9.8533,53.0895,86.9151,5.6196
1151.0511,146.3473,182.9842,39.5442,45.0241,8.1804,1097.6698,7.0513,7.0023,9.8383,53.0727,86.9158,5.6341
1152.4525,146.3626,182.9981,39.5462,45.0075,8.1912,1097.6925,7.0462,7.021,9.8457,53.082,86.9176,5.6281
1153.8539,146.3543,183.0036,39.5333,45.022,8.1867,1097.7045,7.053,7.005,9.8525,53.0856,86.9178,5.6387
1155.2553,146.3628,182.987,39.5396,45.0119,8.1913,1097.6772,7.0658,7.0053,9.8568,53.0642,86.9036,5.6241
1156.6567,146.3571,183.0107,39.536,45.0059,8.1834,1097.6653,7.0462,6.9877,9.8931,53.0824,86.914,5.6066
1158.0581,146.349,182.9924,39.5308,45.0132,8.1783,1097.6814,7.0673,6.9965,9.8684,53.091,86.9317,5.6329
1159.4595,146.3436,182.9964,39.531,45.0055,8.183,1097.6893,7.0428,7.0146,9.8667,53.0973,86.9174,5.6248
1160.8609,146.3313,182.9884,39.5514,44.9991,8.1967,1097.688,7.0495,7.0056,9.8752,53.087,86.908,5.621
1162.2623,146.3517,182.99,39.5419,45.0233,8.1858,1097.68,7.0442,7.0178,9.8701,53.0834,86.9146,5.6372
1163.6637,146.3471,183.0086,39.5392,44.9988,8.1927,1097.6717,7.0485,7.0155,9.8534,53.1045,86.92,5.627
1165.0651,146.3522,182.9927,39.5459,45.0098,8.1951,1097.6767,7.0365,6.9938,9.8496,53.075,86.9126,5.6397
1166.4665,146.3625,182.9836,39.5351,45.0159,8.1926,1097.6844,7.0297,7.021,9.8571,53.0802,86.9142,5.624
1167.8679,146.3642,182.9729,39.5336,45.0091,8.1947,1097.6859,7.0573,7.0168,9.868,53.0831,86.8936,5.6508
1169.2693,146.3373,183.0064,39.5366,45.009,8.1785,1097.6946,7.0616,7.0007,9.8501,53.0812,86.9188,5.6459
1170.6707,146.3433,182.9891,39.5344,45.009,8.1875,1097.675,7.0551,7.0031,9.8698,53.0785,86.9089,5.6335
1172.0721,146.3564,182.9869,39.5464,45.0118,8.176,1097.6894,7.0349,7.0202,9.8709,53.0876,86.904,5.6274
1173.4735,146.351,182.9983,39.5377,44.9954,8.1974,1097.6827,7.039,6.9973,9.8619,53.0879,86.945,5.6309
1174.8749,146.3527,182.9909,39.5383,45.0003,8.1936,1097.6932,7.0448,7.0185,9.8497,53.0804,86.9093,5.6335
1176.2763,146.3391,182.9913,39.5518,45.0067,8.1956,1097.6914,7.0619,6.9804,9.8518,53.069,86.9085,5.6414
1177.6777,146.344,182.9921,39.5274,44.9962,8.2027,1097.6742,7.0699,7.0099,9.8694,53.0717,86.9043,5.6396
1179.0791,146.3532,182.9992,39.5549,45.0077,8.1957,1097.674,7.0446,7.0202,9.8592,53.0864,86.9172,5.6323
1180.4805,146.3379,182.9952,39.5412,45.0018,8.1849,1097.678,7.0577,7.0061,9.8747,53.0905,86.9183,5.6328
1181.8819,146.3386,182.9887,39.5452,45.0164,8.1826,1097.6721,7.0466,7.0069,9.8652,53.0847,86.8959,5.6365
1183.2833,146.3437,182.991,39.5426,45.0107,8.1966,1097.6813,7.0537,6.9974,9.8559,53.0787,86.9097,5.6291
1184.6847,146.3334,183.0199,39.5423,44.9817,8.1957,1097.6715,7.0484,6.9993,9.8517,53.0847,86.9083,5.65
1186.0861,146.3442,182.9751,39.5335,45.0245,8.1869,1097.6858,7.0426,7.0095,9.8669,53.0787,86.9111,5.6449
1187.4875,146.3581,182.9968,39.5271,45.0242,8.1997,1097.6654,7.0459,7.028,9.864,53.0842,86.919,5.6219
1188.8889,146.3384,182.993,39.5493,45.0342,8.1805,1097.685,7.0475,7.0272,9.8746,53.0725,86.9123,5.6283
1190.2903,146.3456,182.9846,39.5227,45.0278,8.1874,1097.687,7.0362,6.9839,9.8603,53.0744,86.9025,5.6218
1191.6917,146.3351,182.9791,39.5482,45.0159,8.1966,1097.6919,7.0633,7.0146,9.8455,53.1185,86.9018,5.6355
1193.0931,146.3586,182.98,39.5441,45.0003,8.1691,1097.6944,7.0508,7.0051,9.8673,53.0821,86.9101,5.6409
1194.4945,146.3507,182.9923,39.553,45.0327,8.1823,1097.6711,7.0394,6.9869,9.8525,53.0752,86.9044,5.6391
1195.8959,146.3406,182.9905,39.5622,45.0024,8.2098,1097.6556,7.0307,7.0206,9.8495,53.0664,86.9085,5.6264
1197.2973,146.3435,182.993,39.5313,45.0017,8.1884,1097.6642,7.0405,7.0097,9.8485,53.0867,86.9032,5.6247
1198.6987,146.3554,182.9912,39.5339,45.0004,8.1782,1097.6883,7.0547,7.0161,9.858,53.0665,86.9034,5.6315
1200.1001,146.3543,182.9847,39.542,45.0137,8.1756,1097.674,7.0538,7.0131,9.8628,53.0876,86.8974,5.6306
1201.5015,146.3528,182.9993,39.5308,45.0061,8.1734,1097.6753,7.0392,7.0008,9.8589,53.0963,86.9105,5.6323
1202.9029,146.3473,182.9757,39.5183,45.0147,8.1928,1097.6794,7.0584,7.011,9.8584,53.085,86.9154,5.6334
1204.3043,146.3446,182.9836,39.5471,45.0104,8.1811,1097.6773,7.0417,7.018,9.8798,53.0806,86.929,5.6547
1205.7057,146.3356,182.9865,39.5307,45.0029,8.1857,1097.6697,7.0515,7.0053,9.8728,53.0878,86.9172,5.6204
1207.1071,146.3324,182.9837,39.5453,45.0184,8.1957,1097.6678,7.0458,6.994,9.8629,53.0838,86.9093,5.6179
1208.5085,146.3475,182.9832,39.5313,44.9925,8.1898,1097.6771,7.06,7.0102,9.8597,53.0829,86.9116,5.621
1209.9099,146.3577,182.9953,39.5236,45.0164,8.1996,1097.6774,7.0531,7.0238,9.849,53.0832,86.9144,5.6344
1211.3113,146.3619,182.9713,39.5433,45.0309,8.205,1097.6474,7.0337,7.0158,9.8802,53.0647,86.8913,5.6322
1212.7127,146.3577,182.9816,39.5275,45.0175,8.1856,1097.6759,7.0466,7.0009,9.8607,53.0927,86.9104,5.6284
1214.1141,146.34,182.9927,39.5461,45.01,8.1909,1097.6744,7.0616,6.9948,9.8499,53.0902,86.9207,5.643
1215.5155,146.3644,182.9859,39.5303,45.0175,8.1834,1097.6806,7.0616,6.9949,9.8738,53.0856,86.908,5.6275
1216.9169,146.3395,182.9718,39.5119,45.0057,8.2048,1097.6726,7.0638,7.0321,9.8457,53.0869,86.9177,5.6361
1218.3183,146.3677,182.996,39.5496,44.9952,8.1978,1097.6551,7.0647,7.0141,9.8255,53.0602,86.9188,5.6316
1219.7197,146.3609,182.9941,39.5333,45.0093,8.1948,1097.6779,7.0529,7.0173,9.8596,53.0638,86.9044,5.6316
1221.1211,146.3518,182.9831,39.5443,45.013,8.1827,1097.6797,7.0566,7.0101,9.859,53.0863,86.905,5.6362
1222.5225,146.3595,182.9747,39.5374,44.9966,8.1776,1097.6725,7.0428,7.0117,9.8659,53.0783,86.9255,5.6341
1223.9239,146.3448,182.9833,39.5481,45.0096,8.1839,1097.68,7.0258,7.0126,9.8535,53.0751,86.9038,5.626
1225.3253,146.3565,182.9987,39.5208,44.9932,8.1991,1097.6647,7.0477,7.007,9.8635,53.0845,86.9097,5.6159
1226.7267,146.3511,182.9955,39.5433,44.9945,8.1904,1097.6618,7.0545,7.0256,9.8635,53.0878,86.9063,5.6267
1228.1281,146.3391,182.9785,39.562,45.0153,8.1713,1097.6907,7.0583,7.0221,9.8638,53.085,86.9252,5.6216
1229.5295,146.3331,182.9876,39.545,45.0185,8.1833,1097.6793,7.0492,7.0098,9.8527,53.0649,86.9115,5.6132
1230.9309,146.3491,182.9843,39.5432,45.0005,8.1692,1097.6813,7.0443,7.0106,9.8536,53.0798,86.9127,5.6438
1232.3323,146.3453,182.9851,39.5458,45.0227,8.1993,1097.6979,7.0628,7.0125,9.8759,53.0604,86.9111,5.6325
1233.7337,146.3615,182.9945,39.5344,44.9976,8.1798,1097.6929,7.0439,7.0146,9.8452,53.0784,86.923,5.6114
1235.1351,146.3338,182.9895,39.5413,45.0017,8.1948,1097.6767,7.0473,7.0163,9.8652,53.0667,86.927,5.6243
1236.5365,146.3658,182.9919,39.5273,45.0026,8.19,1097.6825,7.0374,7.011,9.8671,53.0858,86.9057,5.6358
1237.9379,146.3674,182.9891,39.5408,45.0056,8.1913,1097.6879,7.0473,7.0133,9.8525,53.105,86.9113,5.6248
1239.3393,146.3461,182.9896,39.5341,45.0174,8.1796,1097.7023,7.0385,7.0021,9.8628,53.0807,86.9128,5.6381
1240.7407,146.346,182.9745,39.5276,45.0091,8.1957,1097.6865,7.039,7.0134,9.8402,53.0682,86.9128,5.6379
1242.1421,146.3568,182.9742,39.5358,45.0147,8.1744,1097.6723,7.0591,7.0025,9.8563,53.0678,86.9008,5.6481
1243.5435,146.3531,182.9913,39.5387,45.007,8.1827,1097.6836,7.0559,6.9974,9.852,53.0759,86.9057,5.6505
1244.9449,146.343,182.9847,39.5345,45.0217,8.1957,1097.692,7.0637,7.0125,9.8733,53.0892,86.9039,5.6265
1246.3463,146.3373,182.9682,39.5338,45.0182,8.1917,1097.663,7.04,6.989,9.8657,53.0908,86.9092,5.6389
1247.7477,146.3541,183.0038,39.5473,45.0195,8.1828,1097.6689,7.0485,7.0235,9.865,53.0816,86.913,5.6239
1249.1491,146.3478,182.9909,39.5496,45.0093,8.1818,1097.678,7.056,7.0137,9.8895,53.075,86.9051,5.6088
1250.5506,146.3703,183.0037,39.5363,44.9962,8.1972,1097.718,7.0402,7.0121,9.8804,53.0761,86.9195,5.638
1251.952,146.3452,182.9924,39.5422,45.0169,8.1903,1097.6832,7.0581,7.0212,9.8637,53.0819,86.9165,5.6252
1253.3534,146.3242,182.9736,39.5581,45.0157,8.1906,1097.6858,7.0612,7.0194,9.8488,53.0739,86.9157,5.6262
1254.7548,146.3513,183.0118,39.5462,45.0081,8.1833,1097.6643,7.04,7.0111,9.8718,53.0931,86.892,5.6374
1256.1562,146.337,182.9902,39.537,45.0033,8.2007,1097.6901,7.0239,7.016,9.8655,53.0854,86.9121,5.6198
1257.5576,146.3369,182.9949,39.5376,45.017,8.1861,1097.671,7.0678,6.9903,9.8587,53.0831,86.9085,5.6414
1258.959,146.347,182.98,39.5355,44.9901,8.1759,1097.6745,7.0504,6.9987,9.8557,53.0848,86.9141,5.635
1260.3604,146.3483,183.0,39.536,45.0231,8.1876,1097.6608,7.044,7.0137,9.8545,53.0803,86.9076,5.6188
1261.7618,146.3567,182.9787,39.5389,45.0139,8.1878,1097.6731,7.0343,7.0243,9.8573,53.0928,86.919,5.625
1263.1632,146.3505,183.008,39.535,44.9947,8.2148,1097.678,7.0486,7.0206,9.8704,53.0871,86.9147,5.6328
1264.5646,146.3504,182.9991,39.544,45.0241,8.2032,1097.686,7.045,7.0103,9.8545,53.0767,86.9156,5.6413
1265.966,146.3469,182.9958,39.5253,45.03,8.1908,1097.6732,7.034,7.0177,9.8749,53.078,86.9129,5.6466
1267.3674,146.3555,183.002,39.5421,45.0069,8.1801,1097.643,7.0456,6.9994,9.8477,53.0783,86.9079,5.6245
1268.7688,146.3601,182.9752,39.5321,45.0153,8.1838,1097.6858,7.0416,7.0073,9.8552,53.0825,86.9057,5.6324
1270.1702,146.3312,182.9967,39.5498,45.0175,8.2013,1097.6845,7.04,6.9963,9.8807,53.0673,86.9289,5.6353
1271.5716,146.3547,182.9998,39.5353,45.0209,8.1686,1097.6832,7.0353,7.0005,9.8507,53.0843,86.9172,5.627
1272.973,146.3705,182.99,39.5585,45.0219,8.1861,1097.6858,7.0577,7.0215,9.8438,53.0682,86.9211,5.6469
1274.3744,146.3403,182.9633,39.5219,45.018,8.1834,1097.6676,7.0476,7.0149,9.846,53.0914,86.9136,5.6452
1275.7758,146.3451,183.007,39.5362,45.0163,8.1839,1097.6808,7.0485,7.0202,9.8716,53.088,86.8748,5.6297
1277.1772,146.34,182.9883,39.5258,45.0299,8.1719,1097.6727,7.0507,6.9991,9.8717,53.0882,86.9246,5.6473
1278.5786,146.3565,182.9848,39.5413,45.0037,8.2013,1097.6878,7.0515,7.0221,9.8638,53.0717,86.9155,5.6185
1279.98,146.3612,182.9876,39.5337,45.0207,8.2071,1097.6588,7.0589,7.0232,9.8704,53.0977,86.9022,5.6237
1281.3814,146.3381,182.9915,39.5548,45.017,8.1898,1097.6824,7.045,7.0078,9.8475,53.0825,86.9009,5.6538
1282.7828,146.3461,182.9912,39.5312,44.9987,8.179,1097.6627,7.0577,7.0189,9.8552,53.1089,86.9118,5.6291
1284.1842,146.3578,182.9978,39.5402,45.0103,8.2136,1097.6759,7.0523,6.9976,9.8619,53.0688,86.9091,5.6329
1285.5856,146.3501,182.9741,39.5367,45.0095,8.2008,1097.6926,7.0541,7.0232,9.8511,53.0748,86.9079,5.6318
1286.987,146.341,183.0126,39.5294,45.0193,8.1968,1097.7024,7.0308,7.0143,9.8597,53.095,86.898,5.6359
1288.3884,146.3517,182.9843,39.5501,45.012,8.1871,1097.6692,7.0299,7.0034,9.8699,53.0943,86.9149,5.611
